INVNRS,ONDERWERP,TERM,URI
55850,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55851,Brandweerkazerne,,
55852,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55853,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55854,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55855,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55856,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55857,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55858,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55859,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55860,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55861,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55862,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55863,Grondwerk,,
55864,Grondwerk,,
55865,Grondwaterstanden,,
55866,Grondwerk,,
55867,Perceel,,
55868,Zandwinning,,
55869,Zanddepot,,
55870,Situaties,,
55871,Peilbuizen,,
55872,Grondwerk,,
55873,Kunstwerk,,
55874,Grondwerk,,
55875,Grondwerk,,
55876,Maatvoering,,
55877,Grondwerk,,
55878,Puinberging,,
55879,Situatie,,
55880,Grondwerk,,
55881,Maaiveldwerken,,
55882,Grondwerk,,
55883,Herprofilering,,
55884,Ophogen,,
55885,Grondwerk,,
55886,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55887,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55888,Wibauthuis,,
55889,Weesperpleinziekenhuis,,
55890,Typetekeningen,,
55891,V.M.,,
55892,Archiefgebouw,,
55893,Anat.,,
55894,W.G.,,
55895,Diens,,
55896,W.G.,,
55897,"Politiehoofdbureau,",,
55898,Stadsschouwburg,,
55899,Perceel,,
55900,W.G.,,
55901,Centrale,,
55902,IJ-Doornschool,,
55903,Ventilatiegebouw,,
55904,Liftinstallatie's,,
55905,Gebouw,,
55906,Slotervaartziekenhuis,,
55907,Slotervaartziekenhuis,,
55908,Braunweerkazerne,,
55909,Bestrating,,
55910,Gelijkrichterstation,,
55911,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55912,Grondwerk,,
55913,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55914,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55915,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55916,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55917,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55918,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55919,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55920,Afscheiding,,
55921,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55922,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55923,Spijlenhex,,
55924,Spijlenhex,,
55925,Vissteiger,,
55926,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55927,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55928,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55929,Autosleutelplaats,,
55930,Speelhek,,
55931,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55932,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
55933,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
55934,Gelijkrichterstation,,
55935,Gelijkrichterstation,,
55936,Gelijkrichterstation,,
55937,Gelijkrichterstation,,
55938,CAB-CVL,,
55939,Gebouw,,
55940,"Kantoor/Kantinegebouw,",,
55941,Tennispark,,
55942,Waterlooplein,,
55943,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
55944,Nic.,,
55945,Kleuterschool,,
55946,Universiteit,,
55947,Raclamezull,,
55948,Toiletten.,,
55949,Toiletten.,,
55950,Typetekeningen,,
55951,Perceel,,
55952,Tribune,,
55953,Gemeentelijke,,
55954,Gemeentelijke,,
55955,O.G.W.,,
55956,Perceel,,
55957,Frankendael,,
55958,Stadsdrukkerij,,
55959,Bureau,,
55960,Dienst,,
55961,Dienst,,
55962,Gemeentelijke,,
55963,Doelenzaal,,
55964,"Doelenzaal,Kloveniersburgwal",,
55965,Stadhuis,,
55966,Brug,Brug,http://vocab.getty.edu/aat/300007836
55967,Brug,Brug,http://vocab.getty.edu/aat/300007836
55968,Brug,Brug,http://vocab.getty.edu/aat/300007836
55969,Brug,Brug,http://vocab.getty.edu/aat/300007836
55970,Brug,Brug,http://vocab.getty.edu/aat/300007836
55971,Brug,Brug,http://vocab.getty.edu/aat/300007836
55972,Brug,Brug,http://vocab.getty.edu/aat/300007836
55973,Brug,Brug,http://vocab.getty.edu/aat/300007836
55974,Brug,Brug,http://vocab.getty.edu/aat/300007836
55975,Brug,Brug,http://vocab.getty.edu/aat/300007836
55976,Brug,Brug,http://vocab.getty.edu/aat/300007836
55977,Brug,Brug,http://vocab.getty.edu/aat/300007836
55978,Brug,Brug,http://vocab.getty.edu/aat/300007836
55979,Brug,Brug,http://vocab.getty.edu/aat/300007836
55980,Brug,Brug,http://vocab.getty.edu/aat/300007836
55981,Brug,Brug,http://vocab.getty.edu/aat/300007836
55982,Brug,Brug,http://vocab.getty.edu/aat/300007836
55983,Brug,Brug,http://vocab.getty.edu/aat/300007836
55984,Brug,Brug,http://vocab.getty.edu/aat/300007836
55985,Brug,Brug,http://vocab.getty.edu/aat/300007836
55986,Brug,Brug,http://vocab.getty.edu/aat/300007836
55987,Brug,Brug,http://vocab.getty.edu/aat/300007836
55988,Brug,Brug,http://vocab.getty.edu/aat/300007836
55989,Brug,Brug,http://vocab.getty.edu/aat/300007836
55990,Brug,Brug,http://vocab.getty.edu/aat/300007836
55991,Brug,Brug,http://vocab.getty.edu/aat/300007836
55992,Brug,Brug,http://vocab.getty.edu/aat/300007836
55993,Brug,Brug,http://vocab.getty.edu/aat/300007836
55994,Brug,Brug,http://vocab.getty.edu/aat/300007836
55995,Brug,Brug,http://vocab.getty.edu/aat/300007836
55996,Brug,Brug,http://vocab.getty.edu/aat/300007836
55997,Brug,Brug,http://vocab.getty.edu/aat/300007836
55998,Brug,Brug,http://vocab.getty.edu/aat/300007836
55999,Brug,Brug,http://vocab.getty.edu/aat/300007836
56000,Brug,Brug,http://vocab.getty.edu/aat/300007836
56001,Brug,Brug,http://vocab.getty.edu/aat/300007836
56002,Brug,Brug,http://vocab.getty.edu/aat/300007836
56003,Brug,Brug,http://vocab.getty.edu/aat/300007836
56004,Brug,Brug,http://vocab.getty.edu/aat/300007836
56005,Brug,Brug,http://vocab.getty.edu/aat/300007836
56006,Brug,Brug,http://vocab.getty.edu/aat/300007836
56007,Brug,Brug,http://vocab.getty.edu/aat/300007836
56008,10,,
56009,Sectiepost,,
56010,Perceel,,
56011,"Stadhuis,Oudezijds",,
56012,G.G.G.D.,,
56013,G.G.G.D.,,
56014,G.G.G.D.,,
56015,G.G.G.D.,,
56016,Pieter,,
56017,G.V.B.,,
56018,Perceel,,
56019,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
56020,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56021,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
56022,"Snelliusschool,",,
56023,Perceel,,
56024,Perceel,,
56025,Perceel,,
56026,Jeugdgebouw,,
56027,J.L.,,
56028,Scholen,,
56029,Heemkennis,,
56030,"Schinkelschool,",,
56031,Scholengemeenschap,,
56032,2e,,
56033,2e,,
56034,School,School,http://vocab.getty.edu/aat/300006495
56035,Klaas,,
56036,Oranje,,
56037,Gebouw,,
56038,"School,Bankastraat",,
56039,School,School,http://vocab.getty.edu/aat/300006495
56040,Boerderij,,
56041,Perceel,,
56042,Perceel,,
56043,Perceel,,
56044,Boerderij,,
56045,Perceel,,
56046,Perceel,,
56047,Perceel,,
56048,Perceel,,
56049,Perceel,,
56050,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56051,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56052,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56053,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56054,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56055,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56056,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56057,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56058,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56059,Artis,Artis,http://vocab.getty.edu/aat/300000348
56060,Noodschool,Noodschool,http://vocab.getty.edu/aat/300006495
56061,Sleep,,
56062,Apotheek,,
56063,Brug,Brug,http://vocab.getty.edu/aat/300007836
56064,Boerderij,,
56065,Brug,Brug,http://vocab.getty.edu/aat/300007836
56066,Brug,Brug,http://vocab.getty.edu/aat/300007836
56067,Brug,Brug,http://vocab.getty.edu/aat/300007836
56068,Brug,Brug,http://vocab.getty.edu/aat/300007836
56069,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
56070,Perceel,,
56071,Boerderij,,
56072,Perceel,,
56073,Blindenbibliotheek,,
56074,Blindenbibliotheek,,
56075,Perceel,,
56076,Perceel,,
56077,Perceel,,
56078,Perceel,,
56079,Perceel,,
56080,J.,,
56081,Brug,Brug,http://vocab.getty.edu/aat/300007836
56082,Techn,,
56083,Reg.,,
56084,Perceel,,
56085,Beplanting,Beplanting,http://vocab.getty.edu/aat/300266061
56086,Universiteit,,
56087,Perceel,,
56088,W.G.,,
56089,Leeuwengalerij,,
56090,Opvangcentrum,,
56091,Buurtcentrum,,
56092,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56093,Stadhuis,,
56094,Douanegebouw,,
56095,Bevolkingsregister,,
56096,G.E.B.,G.E.B.,http://vocab.getty.edu/aat/300000414
56097,Maagdenhuis,,
56098,R.I.,,
56099,Bejaarde,,
56100,Scholengemeenschap,,
56101,Stadsdrukkerij,,
56102,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56103,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56104,Flevohuis,,
56105,IJ-Tunnelkazerne,,
56106,W.G.,,
56107,Lab,,
56108,Sloterparkbad,,
56109,Metrostations,,
56110,Metrostations,,
56111,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56112,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56113,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56114,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56115,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56116,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56117,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56118,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56119,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56120,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56121,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56122,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
56123,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
56124,Brug,Brug,http://vocab.getty.edu/aat/300007836
56125,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
56126,Vissteiger,,
56127,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
56128,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
56129,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
56130,Damwand,,
56131,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
56132,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
56133,"Vuilvang,",,
56134,Pontfuiken,,
56135,Damwand,,
56136,Tunnel,,
56137,Tunnel,,
56138,Ducdalf,,
56139,Ducdalf,,
56140,"Koebwaterkanaal,",,
56141,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56142,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56143,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56144,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56145,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56146,Parkeergarage,,
56147,W.G.,,
56148,Telefooncentrale,,
56149,School,School,http://vocab.getty.edu/aat/300006495
56150,Zittinglokaal,,
56151,Hoogwaterkering,,
56152,Brug,Brug,http://vocab.getty.edu/aat/300007836
56153,"Vuilvang,",,
56154,Damwand,,
56155,Damwand,,
56156,Damwand,,
56157,Damwand,,
56158,Damwand,,
56161,W.G.,,
56162,School,School,http://vocab.getty.edu/aat/300006495
56163,Sporthal,,
56164,Gelijkrichterstation,,
56165,Gasregelruimte,,
56166,Gasregelruimte,,
56167,Gasregelruimte,,
56168,Artis,Artis,http://vocab.getty.edu/aat/300000348
56169,R.I.,,
56170,Gasregelruimte,,
56171,Politiedistrictsbureau,,
56172,Politieruro,,
56173,Gelijkrichterstation,,
56174,Gelijkrichterstation,,
56175,Gelijkrichterstation,,
56176,Gelijkrichterstation,,
56177,Brandweerkazerne,,
56178,Zwembad,,
56179,Pompstation,,
56180,Pompstation,,
56181,10,,
56182,W.G.,,
56183,Buurtcentrum,,
56214,Situaties,,
56234,Situaties,,
56240,Situaties,,
56289,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56290,Metrostation,Metrostation,http://vocab.getty.edu/aat/300007780
56300,Mytyl,,
56302,Ringdijk,,
56303,Ringdijk,,
56307,Ringdijk,,
56309,Ringdijk,,
56315,Ringdijk,,
56316,Ringdijk,,
56321,Verfwerken,,
56322,Verfwerken,,
56323,Verfwerken,,
56324,Verfwerken,,
56325,Verfwerken,,
56333,Verfwerken,,
56334,Verfwerken,,
56335,Verfwerken,,
56339,Koopmansbeurs,,
56340,Nassauschool,,
56341,Nassauschool,,
56342,Nassauschool,,
56346,Bejaardencentrum,,
56347,G.G.G.D.,,
56348,Stadsschouwburg,,
56349,Stadsreiniging,,
56350,W.G.,,
56351,Dr.,,
56352,School,School,http://vocab.getty.edu/aat/300006495
56353,Theaterschool,,
56354,Mytyl-Tyltylschool,,
56355,Blosproject,,
56356,Sociale,,
56357,G.G.G.D.,,
56358,School,School,http://vocab.getty.edu/aat/300006495
56359,Jan,,
56360,Amsterdams,,
56361,School,School,http://vocab.getty.edu/aat/300006495
56362,School,School,http://vocab.getty.edu/aat/300006495
56363,Rapenburgerschutsluis,,
56364,Universiteit,,
56365,W.G.,,
56366,Slotervaartziekenhuis,,
56367,Slotervaartziekenhuis,,
56369,Universiteit,,
56370,Gelijkrichterstation,,
56371,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56372,Universiteit,,
56373,Wibauthuis,,
56374,De,,
56375,Telefoongebouw,,
56376,Telefoongebouw,,
56381,Telefoongebouw,,
56422,Telefoongebouw,,
56423,Telefoongebouw,,
56424,Telefoongebouw,,
56429,Telefoongebouw,,
56432,Telefoongebouw,,
56433,Telefoongebouw,,
56434,Telefoongebouw,,
56435,Telefoongebouw,,
56436,Telefoongebouw,,
56437,Telefoongebouw,,
56441,Telefoongebouw,,
56474,Brug,Brug,http://vocab.getty.edu/aat/300007836
56475,Brug,Brug,http://vocab.getty.edu/aat/300007836
56476,Brug,Brug,http://vocab.getty.edu/aat/300007836
56477,Brug,Brug,http://vocab.getty.edu/aat/300007836
56478,Perceel,,
56479,Brug,Brug,http://vocab.getty.edu/aat/300007836
56480,Brug,Brug,http://vocab.getty.edu/aat/300007836
56481,Brug,Brug,http://vocab.getty.edu/aat/300007836
56482,Brug,Brug,http://vocab.getty.edu/aat/300007836
56483,Brug,Brug,http://vocab.getty.edu/aat/300007836
56484,Brug,Brug,http://vocab.getty.edu/aat/300007836
56485,Brug,Brug,http://vocab.getty.edu/aat/300007836
56486,Brug,Brug,http://vocab.getty.edu/aat/300007836
56487,Brug,Brug,http://vocab.getty.edu/aat/300007836
56488,Brug,Brug,http://vocab.getty.edu/aat/300007836
56489,Brug,Brug,http://vocab.getty.edu/aat/300007836
56490,Brug,Brug,http://vocab.getty.edu/aat/300007836
56491,Brug,Brug,http://vocab.getty.edu/aat/300007836
56492,Brug,Brug,http://vocab.getty.edu/aat/300007836
56493,Brug,Brug,http://vocab.getty.edu/aat/300007836
56494,Brug,Brug,http://vocab.getty.edu/aat/300007836
56495,Brug,Brug,http://vocab.getty.edu/aat/300007836
56496,Brug,Brug,http://vocab.getty.edu/aat/300007836
56497,Brug,Brug,http://vocab.getty.edu/aat/300007836
56498,Brug,Brug,http://vocab.getty.edu/aat/300007836
56499,Brug,Brug,http://vocab.getty.edu/aat/300007836
56500,Brug,Brug,http://vocab.getty.edu/aat/300007836
56501,Wilhelmina,,
56502,Wilhelmina,,
56503,Wilhelmina,,
56504,Wilhelmina,,
56505,Wilhelmina,,
56506,Wilhelmina,,
56507,Wilhelmina,,
56508,Wilhelmina,,
56509,Wilhelmina,,
56510,Wilhelmina,,
56511,Wilhelmina,,
56512,Wilhelmina,,
56513,Wilhelmina,,
56514,Wilhelmina,,
56515,Wilhelmina,,
56516,Brug,Brug,http://vocab.getty.edu/aat/300007836
56517,Brug,Brug,http://vocab.getty.edu/aat/300007836
56518,Brug,Brug,http://vocab.getty.edu/aat/300007836
56519,Brug,Brug,http://vocab.getty.edu/aat/300007836
56520,Brug,Brug,http://vocab.getty.edu/aat/300007836
56523,Brug,Brug,http://vocab.getty.edu/aat/300007836
56526,Brug,Brug,http://vocab.getty.edu/aat/300007836
56527,Wilhelmina,,
56528,Wilhelmina,,
56529,Wilhelmina,,
56530,Wilhelmina,,
56531,Wilhelmina,,
56532,Slopen,,
56533,Slopen,,
56534,Slopen,,
56535,Slopen,,
56536,Verwijderen,,
56537,Perceel,,
56538,Perceel,,
56554,Perceel,,
56563,Onderstation,,
56564,Slopen,,
56565,Egaliseren,,
56566,Slopen,,
56567,Slopen,,
56568,Slopen,,
56569,Houten,,
56570,Slopen,,
56571,Slopen,,
56572,Slopen,,
56573,Slopen,,
56574,Slopen,,
56575,Slopen,,
56576,Beursgebouw,,
56577,Sociale,,
56578,Sociale,,
56579,Amsterdams,,
56580,G.G.G.D.,,
56581,G.G.G.D.,,
56582,Oosterkerk,,
56583,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56584,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56585,School,School,http://vocab.getty.edu/aat/300006495
56586,Henri,,
56587,Hudsonschool,,
56588,Sectiepost,,
56589,School,School,http://vocab.getty.edu/aat/300006495
56590,School,School,http://vocab.getty.edu/aat/300006495
56591,Kleuterschool,,
56592,Boerderij,,
56593,Perceel,,
56594,Perceel,,
56595,Perceel,,
56596,Perceel,,
56597,Buurtcentrum,,
56598,Garage,,
56599,V.M.,,
56600,Dorpshuis,,
56601,G.G.G.D.,,
56602,Stedelijk,,
56603,Sanitaire,,
56607,Sectiepost,,
56608,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56609,Lijnwerkplaats,,
56610,Gemeentelijke,,
56611,V.M.,,
56612,O.G.G.W.,,
56613,Wilhelmina,,
56614,Kantoor,,
56616,School,School,http://vocab.getty.edu/aat/300006495
56617,School,School,http://vocab.getty.edu/aat/300006495
56618,Dr.,,
56619,Slopen,,
56620,Slopen,,
56621,Slopen,,
56622,Slopen,,
56623,Slopen,,
56624,Grondwerk,,
56625,Sloop,,
56626,Funderingsonderzoek,,
56627,Slopen,,
56628,Grondwerk,,
56629,Slopen,,
56630,Grondwerk,,
56631,Slopen,,
56632,Slopen,,
56633,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
56634,Grondwerk,,
56635,Waterpartij,,
56636,Slopen,,
56637,Slopen,,
56638,Slopen,,
56639,Slopen,,
56640,Slopen,,
56641,Dr.,,
56642,Stedelijk,,
56643,G.C.E.I.,,
56644,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56645,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
56646,Clubgebouw,,
56647,Slopen,,
56648,Slopen,,
56649,Slopen,,
56650,Slopen,,
56651,Slopen,,
56652,Verfwerken,,
56653,Verfwerken,,
56654,Verfwerken,,
56655,Verfwerken,,
56656,Verfwerken,,
56657,Schutsluis.,,
56658,Bestrating,,
56659,Bestrating,,
56660,Bestrating,,
56661,Bestrating,,
56662,Bestrating,,
56663,Bestrating,,
56664,Bestrating,,
56665,Bestrating,,
56666,Bestrating,,
56667,Bestrating,,
56668,Bestrating,,
56669,Bestrating,,
56670,Bestrating,,
56671,Bestrating,,
56672,Bestrating,,
