NR;SCOPEID;URI;STRAATNAAM
521;61290167;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
522;61290901;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
523;61292934;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
524;61293021;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
525;61293025;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
526;61294792;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
527;61295196;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
528;61295563;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
529;61308967;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
530;61311201;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
531;61280120;https://adamlink.nl/geo/street/admiralengracht/53;Admiralengracht
532;61280529;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
533;61280558;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
534;61280616;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
535;61287625;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
536;61280476;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
537;61282226;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
538;61302968;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
539;61292863;https://adamlink.nl/geo/street/adolf-van-nassaustraat/55;Adolf van Nassaustraat
540;61312185;https://adamlink.nl/geo/street/adriaan-dorsmanstraat/58;Adriaan Dorsmanstraat
541;61307094;https://adamlink.nl/geo/street/adriaan-kluitstraat/59;Adriaan Kluitstraat
542;61288515;https://adamlink.nl/geo/street/adriaan-kluitstraat/59;Adriaan Kluitstraat
543;61290712;https://adamlink.nl/geo/street/adriaan-kluitstraat/59;Adriaan Kluitstraat
544;61300040;https://adamlink.nl/geo/street/adriaan-kluitstraat/59;Adriaan Kluitstraat
545;61306566;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
546;61307096;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
547;61305326;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
548;61309206;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
549;61310280;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
550;61298536;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
551;61300049;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
552;61300489;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
553;61306646;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
554;61307097;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
555;61308797;https://adamlink.nl/geo/street/adriaan-loosjesstraat/60;Adriaan Loosjesstraat
556;61289790;https://adamlink.nl/geo/street/adriaan-van-bergenstraat/61;Adriaan van Bergenstraat
557;61307811;https://adamlink.nl/geo/street/adriaan-van-der-horststraat/62;Adriaan van der Horststraat
558;61298339;https://adamlink.nl/geo/street/adriaan-van-swietenhof/64;Adriaan van Swietenhof
559;61275230;https://adamlink.nl/geo/street/aert-van-nesstraat/67;Aert van Nesstraat
560;61299741;https://adamlink.nl/geo/street/aert-van-nesstraat/67;Aert van Nesstraat
561;61298210;https://adamlink.nl/geo/street/aert-van-nesstraat/67;Aert van Nesstraat
562;61300139;https://adamlink.nl/geo/street/aert-van-nesstraat/67;Aert van Nesstraat
563;61289340;https://adamlink.nl/geo/street/aert-van-nesstraat/67;Aert van Nesstraat
564;61291935;https://adamlink.nl/geo/street/aert-van-nesstraat/67;Aert van Nesstraat
565;61311993;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
566;61279454;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
567;61298560;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
568;61279750;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
569;61288237;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
570;61290562;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
571;61291978;https://adamlink.nl/geo/street/afrikanerplein/71;Afrikanerplein
572;61306924;https://adamlink.nl/geo/street/agamemnonstraat/73;Agamemnonstraat
573;61301003;https://adamlink.nl/geo/street/agamemnonstraat/73;Agamemnonstraat
574;61303424;https://adamlink.nl/geo/street/agamemnonstraat/73;Agamemnonstraat
575;61306099;https://adamlink.nl/geo/street/agamemnonstraat/73;Agamemnonstraat
576;61296114;https://adamlink.nl/geo/street/agamemnonstraat/73;Agamemnonstraat
577;61310916;https://adamlink.nl/geo/street/agatha-christiesingel/74;Agatha Christiesingel
578;61312715;https://adamlink.nl/geo/street/agatha-christiesingel/74;Agatha Christiesingel
579;61306948;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
580;61298124;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
581;61303996;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
582;61306156;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
583;61288287;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
584;61291867;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
585;61309970;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
586;61309993;https://adamlink.nl/geo/street/agatha-dekenstraat/75;Agatha Dekenstraat
587;61283511;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
588;61297848;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
589;61283053;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
590;61292449;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
591;61292758;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
592;61293164;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
593;61296231;https://adamlink.nl/geo/street/akbarstraat/78;Akbarstraat
594;61283362;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
595;61287258;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
596;61308073;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
597;61276637;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
598;61283900;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
599;61286256;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
600;61290693;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
601;61292057;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
602;61292850;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
603;61294144;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
604;61311125;https://adamlink.nl/geo/street/akerpolderstraat/80;Akerpolderstraat
605;61307565;https://adamlink.nl/geo/street/akersluis/82;Akersluis
606;61282363;https://adamlink.nl/geo/street/akersluis/82;Akersluis
607;61303863;https://adamlink.nl/geo/street/akersluis/82;Akersluis
608;61307281;https://adamlink.nl/geo/street/akersluis/82;Akersluis
609;61308460;https://adamlink.nl/geo/street/akerwateringstraat/84;Akerwateringstraat
610;61301725;https://adamlink.nl/geo/street/akerwateringstraat/84;Akerwateringstraat
611;61299782;https://adamlink.nl/geo/street/akkerstraat/85;Akkerstraat
612;61280608;https://adamlink.nl/geo/street/akkerwindeweg/86;Akkerwindeweg
613;61282022;https://adamlink.nl/geo/street/akkerwindeweg/86;Akkerwindeweg
614;61302535;https://adamlink.nl/geo/street/akoleienstraat/87;Akoleienstraat
615;61305714;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
616;61309788;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
617;61288606;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
618;61288630;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
619;61288635;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
620;61290303;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
621;61290456;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
622;61290474;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
623;61290652;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
624;61290711;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
625;61292800;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
626;61295421;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
627;61295468;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
628;61295469;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
629;61301846;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
630;61309635;https://adamlink.nl/geo/street/albardagracht/88;Albardagracht
631;61310916;https://adamlink.nl/geo/street/albert-camuslaan/92;Albert Camuslaan
632;61309660;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
633;61309661;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
634;61309932;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
635;61306842;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
636;61275593;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
637;61310594;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
638;61275351;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
639;61275506;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
640;61275806;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
641;61282615;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
642;61287729;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
643;61288238;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
644;61288244;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
645;61288247;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
646;61288665;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
647;61289797;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
648;61292889;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
649;61293553;https://adamlink.nl/geo/street/albert-cuypstraat/93;Albert Cuypstraat
650;61308481;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
651;61305919;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
652;61282353;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
653;61308991;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
654;61313406;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
655;61282408;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
656;61279352;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
657;61279506;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
658;61280475;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
659;61282678;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
660;61282871;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
661;61291196;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
662;61293336;https://adamlink.nl/geo/street/albert-hahnplantsoen/94;Albert Hahnplantsoen
663;61293426;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
664;61311035;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
665;61280352;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
666;61311124;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
667;61293494;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
668;61293497;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
669;61298056;https://adamlink.nl/geo/street/albert-neuhuysstraat/96;Albert Neuhuysstraat
670;61292334;https://adamlink.nl/geo/street/albertus-magnushof/99;Albertus Magnushof
671;61296265;https://adamlink.nl/geo/street/albertus-magnushof/99;Albertus Magnushof
672;61302847;https://adamlink.nl/geo/street/albertus-magnushof/99;Albertus Magnushof
673;61303034;https://adamlink.nl/geo/street/alblasstraat/100;Alblasstraat
674;61292647;https://adamlink.nl/geo/street/alblasstraat/100;Alblasstraat
675;61298968;https://adamlink.nl/geo/street/alblasstraat/100;Alblasstraat
676;61287978;https://adamlink.nl/geo/street/albrecht-durerstraat/101;Albrecht Dürerstraat
677;61298101;https://adamlink.nl/geo/street/albrecht-durerstraat/101;Albrecht Dürerstraat
678;61298893;https://adamlink.nl/geo/street/albrecht-rodenbachhof/102;Albrecht Rodenbachhof
679;61293317;https://adamlink.nl/geo/street/albrecht-rodenbachhof/102;Albrecht Rodenbachhof
680;61296704;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
681;61298933;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
682;61300034;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
683;61301300;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
684;61301502;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
685;61305324;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
686;61278945;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
687;61278947;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
688;61279090;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
689;61281832;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
690;61281833;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
691;61284919;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
692;61292357;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
693;61302820;https://adamlink.nl/geo/street/aldebaranplein/103;Aldebaranplein
694;61278945;https://adamlink.nl/geo/street/aldebaranstraat/104;Aldebaranstraat
695;61293861;https://adamlink.nl/geo/street/aldendriel/105;Aldendriel
696;61294167;https://adamlink.nl/geo/street/aldendriel/105;Aldendriel
697;61278631;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
698;61290577;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
699;61288633;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
700;61288655;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
701;61288731;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
702;61290365;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
703;61312151;https://adamlink.nl/geo/street/aletta-jacobslaan/107;Aletta Jacobslaan
704;61289275;https://adamlink.nl/geo/street/alexander-boersstraat/108;Alexander Boersstraat
705;61302098;https://adamlink.nl/geo/street/alexander-boersstraat/108;Alexander Boersstraat
706;61276032;https://adamlink.nl/geo/street/alexander-boersstraat/108;Alexander Boersstraat
707;61276046;https://adamlink.nl/geo/street/alexander-boersstraat/108;Alexander Boersstraat
708;61278382;https://adamlink.nl/geo/street/alexander-boersstraat/108;Alexander Boersstraat
709;61282701;https://adamlink.nl/geo/street/alexander-boersstraat/108;Alexander Boersstraat
710;61310920;https://adamlink.nl/geo/street/alexander-dumaslaan/109;Alexander Dumaslaan
711;61275386;https://adamlink.nl/geo/street/alexanderkade/110;Alexanderkade
712;61278043;https://adamlink.nl/geo/street/alexanderkade/110;Alexanderkade
713;61278140;https://adamlink.nl/geo/street/alexanderkade/110;Alexanderkade
714;61286696;https://adamlink.nl/geo/street/alexanderkade/110;Alexanderkade
715;61296479;https://adamlink.nl/geo/street/alexanderkade/110;Alexanderkade
716;61280907;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
717;61289035;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
718;61274987;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
719;61276488;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
720;61278043;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
721;61282457;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
722;61282471;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
723;61282487;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
724;61286698;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
725;61288234;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
726;61291827;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
727;61296479;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
728;61303543;https://adamlink.nl/geo/street/alexanderplein/111;Alexanderplein
729;61309795;https://adamlink.nl/geo/street/alexanderstraat/112;Alexanderstraat
730;61310549;https://adamlink.nl/geo/street/alexanderstraat/112;Alexanderstraat
731;61296479;https://adamlink.nl/geo/street/alexanderstraat/112;Alexanderstraat
732;61310919;https://adamlink.nl/geo/street/alfred-doblinstraat/114;Alfred Döblinstraat
733;61289189;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
734;61309746;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
735;61289876;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
736;61301154;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
737;61301155;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
738;61302819;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
739;61302820;https://adamlink.nl/geo/street/algolstraat/115;Algolstraat
740;61296964;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
741;61299001;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
742;61299746;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
743;61303308;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
744;61308124;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
745;61309959;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
746;61296955;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
747;61299718;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
748;61304065;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
749;61305181;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
750;61308198;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
751;61308199;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
752;61311273;https://adamlink.nl/geo/street/alkmaarstraat/116;Alkmaarstraat
753;61312262;https://adamlink.nl/geo/street/allard-piersonstraat/117;Allard Piersonstraat
754;61276891;https://adamlink.nl/geo/street/allard-piersonstraat/117;Allard Piersonstraat
