INVNRS;ONDERWERP
45090;Sanering
45091;Sanering
45092;Sanering
45093;Sanering
45094;Sanering
45095;Sanering
45096;Sanering
45097;Basketbalveld
45098;Speelplaats/speeltuin
45099;Speelplaats/speeltuin
45100;Bestrating
45101;Bestrating
45102;Bestrating
45103;Bestrating
45104;Bestrating
45105;Bestrating
45106;School
45107;Bestrating
45108;Bestrating
45109;Bestrating
45110;Bestrating
45111;Bestrating
45112;Bestrating
45113;Bestrating
45114;Bestrating
45115;Bestrating
45116;Bestrating
45117;Bestrating
45118;Bestrating
45119;Bestrating
45120;Industriegebied
45121;Bestrating
45122;Bestrating
45123;Sneeuwruiming
45124;Bestrating
45125;Bestrating
45126;Tentoonstellingsterrein
45127;Bestrating
45128;Bestrating
45129;Bestrating
45130;Bestrating
45131;Bestrating
45132;Bestrating
45133;Bestrating
45134;Bestrating
45135;Sportpark
45136;Sportpark
45137;Zandspeelplaats
45138;Speelplaats/speeltuin
45139;Speelplaats/speeltuin
45140;Speelplaats/speeltuin
45141;Speelplaats/speeltuin
45142;Rolschaatsbaan
45143;Speelplaats/speeltuin
45144;Speelplaats/speeltuin
45145;Speelplaats/speeltuin
45146;Speelplaats/speeltuin
45147;Speelplaats/speeltuin
45148;Trapveldje
45149;Kleuterschool
45150;Kleuterschool
45151;Kleuterschool
45152;Kleuterschool
45153;Kleuterschool
45154;Kleuterschool
45155;Brug
45156;Garage
45157;School
45158;Girokantoor
45159;Lab
45160;Brug
45161;Brug
45162;Brug
45163;Brug
45164;Onderstation
45165;Provisorium
45166;Remmingen
45167;Profielen
45168;Walmuur
45169;Loopsteiger
45170;Dijk
45171;Grondwerk
45172;Doorsnede
45173;Brug
45174;Ligplaats
45175;Remming
45176;Zandaanvulling
45177;Westerdokssluis.
45178;Verbreding
45179;Waterkering
45180;Peilingen
45181;Dwarsprofiel
45182;Dwarsprofiel
45183;Hoogwaterkering
45184;Zuigput
45185;Zandwinning
45186;Peilingen
45187;Damwand
45188;Kompaspaal
45189;Kampeerterrein
45190;Baggerbergplaats
45191;Beschermhekjes
45192;Lichtboei.
45193;Bolders
45194;Dekstenen.
45195;Meerstoel
45196;Voorlichtingsbord.
45197;Sportsteigers
45198;Grondwerk
45199;Grondwerk
45200;Ophoging
45201;Noodaggregatenkelder
45202;Bejaarden
45203;Brug
45204;Brug
45210;Brug
45211;Brug
45219;Speelplaats/speeltuin
45220;Speelplaats/speeltuin
45221;N.S.
45222;N.S.
45223;N.S.
45224;N.S.
45225;N.S.
45226;N.S.
45227;N.S.
45229;Politiebureau
45230;N.S.
45231;Aardgasontvangstation
45232;Aardgasontvangstation
45233;Bestrating
45234;Bestratingssituatie
45235;Toegangsweg
45236;Bestrating
45237;Bestrating
45238;Bestrating
45239;Bestrating
45240;Bestrating
45241;Bestrating
45242;Bestrating
45243;Bestrating
45244;Bestrating
45245;Bestrating
45246;Bestrating
45247;Bestrating
45248;Bestrating
45249;Bestrating
45250;Bestrating
45251;Bestrating
45252;Bestrating
45253;Bestrating
45254;Bestrating
45255;Bestrating
45256;Bestrating
45257;Bestrating
45258;Bestrating
45259;Bestrating
45260;Bestrating
45261;Bestrating
45262;Bestrating
45263;Bestrating
45264;Bestrating
45265;Bestrating
45266;Bestrating
45267;Bestrating
45268;Bestrating
45269;Bestrating
45270;Bestrating
45271;Bestrating
45272;Bestrating
45273;Bestrating
45274;Bestrating
45275;Bestrating
45276;Bestrating
45277;Bestrating
45278;Bestrating
45279;Bestrating
45280;Bestrating
45281;Bestrating
45282;Bestrating
45283;Bestrating
45284;Bestrating
45285;Bestrating
45286;Bestrating
45287;Bestrating
45288;Bestrating
45289;Bestrating
45290;Bestrating
45291;Bestrating
45292;Bestrating
45293;Bestrating
45294;Bestrating
45295;Bestrating
45296;Bestrating
45297;Bestrating
45298;Bestrating
45299;Bestrating
45300;Bestrating
45301;Bestrating
45302;Bestrating
45303;Bestrating
45304;Bestrating
45305;Bestrating
45306;Bestrating
45307;Bestrating
45308;Bestrating
45309;Bestrating
45310;Bestrating
45311;Bestrating
45312;Bestrating
45313;Bestrating
45314;Bestrating
45315;Bestrating
45316;Bestrating
45317;Bestrating
45318;Bestrating
45319;Bestrating
45320;Bestr.Brug
45321;Bestrating
45322;Bestrating
45323;Bestrating
45324;Bestrating
45325;Bestrating
45326;Bestrating
45327;Bestrating
45328;Bestrating
45329;Bestrating
45330;Bestrating
45331;Bestrating
45332;Bestrating
45333;Bestrating
45334;Bestrating
45335;Bestrating
45336;Bestrating
45337;Bestrating
45338;Bestrating
45339;Bestrating
45340;Bestrating
45341;Bestrating
45342;Bestrating
45343;Bestrating
45344;Bestrating
45345;Bestrating
45346;Bestrating
45347;Bestrating
45348;Bestrating
45349;Bestrating
45350;Bestrating
45351;Bestrating
45352;Bestrating
45353;Bestrating
45354;Bestrating
45355;Bestrating
45356;Bestrating
45357;Bestrating
45358;Bestrating
45359;Bestrating
45360;Bestrating
45361;Bestrating
45362;Bestrating
45363;Bestrating
45364;Bestrating
45365;Bestrating
45366;Bestrating
45367;Bestrating
45368;Bestrating
45369;Bestrating
45370;Bestrating
45371;Bestrating
45372;Bestrating
45373;Bestrating
45374;Bestrating
45375;Bestrating
45376;Bestrating
45377;Bestrating
45378;Best.
45379;Bestrating
45380;Bestrating
45381;Bestrating
45382;Bestrating
45383;Bestrating
45384;Bestrating
45385;Bestrating
45386;Bestrating
45387;Bestrating
45388;Bestrating
45389;Bestrating
45390;Bestrating
45391;Bestrating
45395;Speelplaats/speeltuin
45396;Speelplaatsen
45397;Speelplaatsen
45398;Speelplaats/speeltuin
45399;Perceel
45400;Schoolwerktuinen
45401;Bejaardencentrum
45402;Pompstation
45403;Hulp
45404;Zittinggebouw
45405;School
45406;School
45407;Kon.
45408;Sportpark
45409;Sportpark
45410;Sportpark
45412;Sportpark
45420;Sportpark
45421;Sportpark
45422;Sportpark
45425;Damwand
45426;Damwand
45427;Duiker
45428;Sporthal
45429;Oevervoorziening
45430;Oevervoorziening
45431;Bouwterrein
45432;Profiel
45433;Speelplaats/speeltuin
45434;Brug
45435;Brug
45436;Brug
45437;Brug
45438;Brug
45439;Brug
45440;Brug
45441;Dienstwoning
45442;Universiteit
45443;Schoolwerktuinen
45444;Trapveldje
45445;Sportpark
45446;Sportpark
45447;X.
45448;Sportpark
45449;Sportpark
45450;Sportpark
45451;Sportpark
45452;Beplanting
45453;Beplanting
45454;Beplanting
45455;Brug
45456;Brug
45457;Brug
45458;Brug
45459;Brug
45460;Brug
45461;Speeltuin
45462;Zwembad
45463;Paviljoen
45464;Universiteit
45465;Beplating
45466;Beplating
45467;Beplanting
45468;Beplating
45469;Beplanting
45470;Beplanting
45471;Beplanting
45472;Beplanting
45473;Beplanting
45474;Beplanting
45475;Beplanting
45476;Beplanting
45477;Beplanting
45478;Beplanting
45479;Beplanting
45480;Grondwerken
45481;Oevervoorziening
45482;Dam
45483;Uitbreiding
45484;Wegbaan
45485;Wegbanen
45486;Grondwerk
45487;Grondwerk
45488;Bouwterrein
45489;Bouwterrein
45490;Toegangsweg
45491;Wegen
45492;Ophoging
45493;Ophoging
45494;Ophoging
45495;Ophoging
45496;Ophoging
45497;Ophoging
45498;Hulpwegen
45499;Ontwateringstocht
45500;Ophoging
45501;Ontwateringstocht
45502;Ophoging
45503;Hulpwegen
45504;Ophoging
45505;Hulpweg
45506;Verlenging
45507;Taluds
45508;Oevervoorziening
45509;Invaart
45510;Grondwerk
45511;Grondwerk
45512;Grondwerk
45513;Grondwerk
45514;Zandwinput
45515;Grondwerk
45516;Grondwerken
45517;Grondwerken
45518;Grondwerken
45519;Grondwerken
45520;Grondwerken
45521;Baggerwerken
45522;Oevervoorziening
45523;Baggerwerk
45524;Oevervoorziening
45525;Grondwerken
45526;Peilingen
45527;Peilingen
45528;Terreinhoogten
45529;Verbreden
45530;Grondwerken
45531;Hulpgemaal
45532;Situatie
45533;Grondwerken
45534;Omlegging
45535;Houthaven
45536;Verlegging
45537;Suezhaven
45538;Baggerwerk
45539;Grondwerk
45540;Damwand
45541;Kademuur
45542;Dienstgebouw
45543;Steiger
45544;Bestrating
45545;Oplegzadel
45546;Aanlegsteiger
45547;Oevervoorziening
45548;Steigers
45549;Dijk
45550;Kampeerterrein
45551;Grondwerk
45552;Diverse
45553;Wegenaanleg
45554;Parkeerterrein
45555;Schuilplaats
45556;Spoordijk
45557;Botenhuis
45558;Zwembad
45559;Toegang
45560;Losplaats
45561;Beschoeiingen
45562;Schutsluis.
45563;Baggerwerken
45564;Peilingen
45565;Peilingen
45566;Kaart
45567;N.V.
45568;Universiteitsbibliotheek
45569;Universiteitsbibliotheek
45570;Stadsschouwburg
45571;Verpleeghuis
45572;Brug
45573;Brug
45574;Brug
45575;School
45576;Westergasfabriek
45577;Bouwterrein
45578;Sportpark
45580;Wegbanen
45581;Ophoging
45582;Ophoging
45584;Ophoging
45585;Ophoging
45586;Ophoging
45587;Ophoging
45588;Ophoging
45589;Bevolkingsregister
45590;Zwembad
45591;Westergasfabriek
45592;School
45593;Gym.
45594;Gym.
45595;Sportpark
45596;Sportpark
45597;Perceel
45598;Perceel
45599;Perceel
45600;Perceel
45601;Perceel
45602;Perceel
45603;Perceel
45604;Perceel
45605;Perceel
45606;Perceel
45607;Perceel
45608;Perceel
45609;Perceel
45610;Perceel
45611;Perceel
45612;Perceel
45613;Perceel
45614;Perceel
45615;Perceel
45616;Molen
45617;Perceel
45618;Perceel
45619;Perceel
45620;Perceel
45621;Perceel
45622;Perceel
45623;Perceel
45624;St.
45625;Perceel
45626;Perceel
45627;Perceel
45628;Perceel
45629;Perceel
45630;Type
45631;Type
45632;Perceel
45633;Brug
45634;Brug
45635;Brug
45636;Brug
45637;Binnengasthuis
45638;School
45639;Centraal
45640;Clubgebouw
45641;Clubgebouw
45642;Gemeentelijke
45643;Economisch
45644;Paalmutsen
45645;Betonnen
45646;Autotunnel
45647;Autotunnel
45648;W.G.
45649;Brug
45652;Speelplaats/speeltuin
45653;Speelplaats/speeltuin
45654;Speelplaats/speeltuin
45655;Grondwerk
45656;Kabeltrace
45657;Aardebaan
45658;Grondwerken
45659;Speelplaats/speeltuin
45660;Nijverheidsschool
45661;Keuringsdienst
45662;Metijlschool
45663;Beplanting
45664;Beplanting
45665;Beplanting
45666;Beplanting
45670;Speelplaats/speeltuin
45671;Speelplaats/speeltuin
45672;Speelplaats/speeltuin
45673;Bestrating
45674;Burghtschool
45675;Dienstgebouw
45676;Ambtswoning
45677;Nwe
45678;Hoofdbureau
45679;School
45692;School
45695;Oevervoorziening
45696;Ontwateringstocht
45697;Bouwterrein
45698;Bouwterrein
45699;Bouwterrein
45700;Bouwterrein
45707;Bouwterrein
45708;Bouwterrein
45709;Oevervoorziening
45710;Scholen
45711;Schema
45712;Perceel
45713;Brug
45714;Brug
45715;Brug
45716;Brug
45717;Brug
45718;Beplanting
45719;Beplanting
45720;Beplanting
45721;Beplanting
45722;Beplanting
45723;Beplanting
45730;Beplanting
45734;Farmaco-Therapeutisch
45735;School
45736;Lichten
45737;Duiker
45738;Brug
45739;Brug
45741;Brug
45748;Brug
45749;Brug
45752;Brug
45755;Brug
45776;Brug
45794;Brug
45795;Brug
45796;Brug
45797;Brug
45798;Brug
45799;Brug
45800;Brug
45900;School
45901;School
45902;School
45905;Brug
45906;Brug
45907;Brug
45908;Brug
45909;Brug
45910;Perceel
45911;Perceel
45912;Perceel
45913;Perceel
45914;Perceel
45915;Perceel
45916;Perceel
45917;Perceel
45918;Perceel
45919;Perceel
45920;Speelplaats/speeltuin
45921;Grondwerk
45922;Perceel
45923;Walmuur
45924;Perceel
45925;Perceel
45926;Perceel
45927;Perceel
45928;Perceel
45929;Grondwerk
45930;Grondwerk
45931;Grondwerk
45932;Perceel
45933;Perceel
45934;School
45935;Perceel
45936;Perceel
45937;Perceel
45938;Perceel
45939;Perceel
45940;Perceel
45941;Perceel
45942;Perceel
45943;Perceel
45944;Perceel
45945;Perceel
45946;Perceel
45947;School
45948;Perceel
45949;Oevervoorziening
45950;Perceel
45951;Perceel
45952;Perceel
45954;Grondwerk
45955;Grondwerk
45956;Grondwerk
45957;Noorderbegraafplaats
45958;V.D.
45959;Brug
45960;Brug
45961;Brug
45962;Brug
45963;Brug
45964;Brug
45965;Brug
45966;Brug
45967;Brug
45968;Brug
45969;Brug
45970;Begraafplaats
45971;Begraafplaats
45972;Begraafplaats
45973;Oevervoorziening
45974;Grondwerk
45975;Grondwerk
45976;Cunet
45977;Speelweide
45978;Uitbreiding
45979;Ophoging
45980;Oevervoorziening
45981;Grondwerk
45982;Grondwerk
45983;Grondwerk
45984;Grondwerk
45985;Grondwerk
45986;Grondwerk
45987;Oevervoorziening
45988;Oevervoorziening
45989;Grondwerk
45990;Grondwerk
45991;Speelplaats/speeltuin
45992;Beplanting
45993;Beplanting
45994;Beplanting
45995;Beplanting
45996;Beplanting
45997;Beplanting
45998;Beplanting
45999;Beplanting
46000;Beplanting
46001;Speelplaats/speeltuin
46002;Speelplaats/speeltuin
46003;Speelplaats/speeltuin
46004;Speelplaats/speeltuin
46005;Speelplaats/speeltuin
46006;Speelplaats/speeltuin
46007;Speelplaats/speeltuin
46008;Speelplaats/speeltuin
46009;Speelplaats/speeltuin
46010;Speelplaats/speeltuin
46011;Grondwerk
46012;Begraafplaats
46013;Begraafplaats
46014;Begraafplaats
46015;Begraafplaats
46016;Begraafplaats
46017;Begraafplaats
46019;Begraafplaats
46020;Begraafplaats
46021;Begraafplaats
46022;Begraafplaats
46024;Begraafplaats
46025;Brug
46026;Speelplaatsen
46027;Sportpark
46028;Atletiekbaan
46029;Toegangsdam
46030;Toegangsdam
46031;Dienstgenouw
46032;Speelplaats/speeltuin
46033;Speelplaats/speeltuin
46034;Speelplaats/speeltuin
46035;Speelplaats/speeltuin
46036;Speelplaats/speeltuin
46037;Speelplaats/speeltuin
46038;Speelplaats/speeltuin
46039;Speelplaats/speeltuin
46040;Speelplaats/speeltuin
46041;Riolering
46042;Riolering
46043;Riolering
46044;Riolering
46045;Riolering
46047;Riolering
46048;Riolering
46049;Riolering
46076;Speelplaats/speeltuin
46077;Speelplaats/speeltuin
46078;Speelplants
46079;Suijckerhof
46080;Perceel
46081;Perceel
46082;Perceel
46083;Perceel
46084;Perceel
46085;Perceel
46086;Perceel
46087;Perceel
46088;Perceel
46089;Perceel
46090;Perceel
46091;Perceel
46092;Perceel
46093;Perceel
46094;Perceel
46095;Perceel
46096;Perceel
46097;Perceel
46098;Perceel
46099;Perceel
46100;Perceel
46101;Perceel
46102;Perceel
46103;Perceel
46104;Type
46105;Perceel
46106;Perceel
46110;Zes
46111;Zes
46112;Brug
46113;Brug
46114;Brug
46115;Brug
46116;Speelplaats/speeltuin
46117;Cardiologische
46118;Cardiologische
46123;Cardiologische
46138;Speelplaats/speeltuin
46139;Ophoging
46140;Grondwerk
46141;Industrieterrein
46142;Ophoging
46144;Ophoging
46145;Perceel
46148;Perceel
46151;G.V.B.
46152;Telefooncentrale
46153;School
46154;Politiebureau
46155;Vrouwenkliniek
46156;Brediusbad
46157;Grondwerk
46158;Ringsloot
46159;Flevoparkbad
46160;Brug
46161;Brug
46162;Brug
46163;Brug
46164;Brug
46165;Brug
46166;Flevoparkbad
46167;Brug
46168;Brug
46178;Remming
46179;Glooiing
46180;Kabeldoorgang
46181;Brug
46182;Brug
46183;Brug
46184;Brug
46185;Brug
46186;Brug
46187;Brug
46188;X.
46189;Brug
46190;Ski-Baan
46191;Type
46192;Walmuur
46193;Walmuur
46194;Glooiing
46195;Walmuur
46196;Walmuur
46197;Fundatieplaat
46198;Steiger
46199;Steiger
46200;Glooiing
46201;Dwarsprofiel
46202;Noodscholen
46203;Noodschool
46204;Noodschool
46205;Noodschool
46206;Noodscholen
46207;Noodschool
46209;Noodschool
46210;Noodschool
46211;Brug
46212;Brug
46213;Brug
46214;Brug
46215;Brug
46216;Brug
46217;Laboratorium
46218;Transformatorhuisje
46219;Brug
46220;Noodscholen
46221;Noodschool
46222;Noodschool
46223;Noodschool
46224;Afd.
46234;Schutting
46235;Ophoging
46236;Ophoging
46237;Ophoging
46239;Ophoging
46240;Ophoging
46241;Ophoging
46242;Grondwerk
46243;Ophoging
46244;Ophoging
46245;Ophoging
46246;Ophoging
46248;Ophoging
46249;Vervallen.
46250;Ophoging
46251;Ophoging
46252;Ophoging
46261;Zakbaken
46262;Anatomisch
46263;Van
46264;Polikliniek
46265;School
46266;Kinderkliniek
46267;Vrouwenkliniek
46268;Werkplaatsen
46269;Tijdelijke
46270;Gemeentelijke
46271;Scholen
46272;Ophoging
46273;Brug
46274;Brug
46275;Brug
46276;Brug
46277;Brug
46278;Brug
46279;Brug
46280;Brug
46281;Brug
46282;Brug
46283;Brug
46284;Brug
46285;Brug
46286;Brug
46287;Brug
46288;Brug
46289;Brug
46290;Brug
46291;Brug
46292;Brug
46293;Brug
46294;Brug
46295;Ambtswoning
46296;School
46297;Aardgastontvangstation
46298;Aardgasverdeelstation
46299;Sporthal
46302;Sporthal
46303;Sporthal
46306;Sporthal
46312;Sporthal
46313;Sporthal
46316;Poldergemaal
46317;50
46318;School
46319;Universiteit
46320;Universiteit
46321;Aardgasontvangstation
46322;Aardgasontvangstation
46323;Kinderkliniek
46324;Laboratorium
46325;Technische
46326;Opmpstation
46327;Universiteitsbibliotheek
46328;School
46329;Dienstgebouw
46330;Universiteit
46331;Zittingslokaal
46332;Toldeuren
46337;Farmacologisch
46338;Universiteitsbibliotheek
46339;Stadsschouwburg
46340;Stadsschouwburg
46341;Provisorium
46342;Schutsluis.
46343;Schutsluis.
46344;Universiteitsbibliotheek
46345;G.G.
46346;Trafohuis
46347;Trafohuis
46348;Trafohuis
46349;Trafohuisje
46350;Sporthal
46351;G.G.
46355;G.G.
46356;Bedrijfsruimte
46357;Wibauthuis
46358;Wibauthuis
46359;Goederenlift
46360;Wibauthuis
46361;Bevolkingsregister
46362;Centrale
46363;Centrale
46364;Nijverheidsschool
46365;Aula
46366;Gebouw
46367;Gebouw
46368;Voorlichtingscentrum
46369;P.T.T.
46370;Girokantoor
46371;Jeugdgebouw
46372;Perceel
46373;Ketelhuis
46374;Sectiepost
46375;Gasregelhuis
46376;Gasregelhuis
46377;Gasregelhuis
46378;Gasregelhuis
46379;Gasregelhuis
46380;Gasregelhuis
46381;Wibauthuis
46382;Wibauthuis
46383;Wibauthuis
46384;Wibauthuis
46385;Wibauthuis
46386;Wibauthuis
46387;Wibauthuis
46388;Wibauthuis
46389;Wibauthuis
46390;Wibauthuis
46391;Wibauthuis
46392;Wibauthuis
46393;Centrale
46394;Centrale
46395;Centrale
46396;Centrale
46397;Centrale
46398;Brug
46399;Vuilverbranding
46400;Perceel
46401;Perceel
46402;Oevervoorziening
46403;Speelplaats/speeltuin
46404;Speelplaats/speeltuin
46405;Speelplaats/speeltuin
46406;Speelplaats/speeltuin
46407;Basketbalveld
46408;Speelplaats/speeltuin
46409;Speelplaats/speeltuin
46410;Speelplaats/speeltuin
46411;Speelplaats/speeltuin
46412;Speelplaats/speeltuin
46413;Speelplaats/speeltuin
46414;Speelplaats/speeltuin
46415;Speelplaats/speeltuin
46416;Speelplaats/speeltuin
46417;Speelplaats/speeltuin
46418;Speelplaats/speeltuin
46419;Speelplaats/speeltuin
46420;Speelplaats/speeltuin
46421;Speelplaats/speeltuin
46422;Speelplaats/speeltuin
46423;Speelplaats/speeltuin
46424;Speelplaats/speeltuin
46425;Speelplaats/speeltuin
46426;Speelplaats/speeltuin
46427;Speelplaats/speeltuin
46428;Speelplaats/speeltuin
46429;Speelplaats/speeltuin
46430;Speelplaats/speeltuin
46431;Basketbalveld
46432;Speelplaats/speeltuin
46433;Speelplaats/speeltuin
46434;Speelplaats/speeltuin
46435;Speelplaats/speeltuin
46436;Sportpark
46437;Oevervoorziening
46438;Grondkerende
46439;Grondverbetering
46440;Buseindpunt
46441;Oevervoorziening
46442;Duiker
46443;Speelvijver
46444;Fontein
46445;Ophoging
46446;Ophoging
46447;Oevervoorziening
46448;Oevervoorziening
46449;Ophoging
46450;Speelplaats/speeltuin
46451;Speelplaats/speeltuin
46452;Speelplaats/speeltuin
46453;Brug
46454;Brug
46455;Brug
46456;Oevervoorziening
46457;Sportpark
46458;Ontwateringstocht
46459;Ophoging
46460;Beplanting
46461;Beplanting
46462;Beplanting
46463;Beplanting
46464;Beplanting
46465;Beplanting
46466;Beplanting
46467;Beplanting
46468;Beplanting
46469;Oogheelkundige
46470;Oogheelkundige
46476;Oogheelkundige
46479;Oogheelkundige
46480;Bloembakken
46481;Type
46482;School
46483;Volkstuincomplex
46484;Volkstuincomplex
46485;Perceel
46486;Perceel
46487;Ophoging
46488;Brug
46489;Situatie
46490;Situatie
46491;Lengteprofiel
46492;Situatie
46493;Situatie
46494;Situatie
46495;Situatie
46496;Situatie
46497;Situatie
46498;Situatie
46499;Situatie
46500;Situatie
46501;Situatie
46508;Situatie
46516;Situatie
46519;Perceel
46520;Perceel
46521;Perceel
46522;Perceel
46523;Perceel
46524;Perceel
46525;Perceel
46526;Perceel
46527;Perceel
46528;Perceel
46529;Perceel
46530;Perceel
46531;Perceel
46532;Perceel
46533;Perceel
46534;Perceel
46535;Perceel
46536;Perceel
46537;Perceel
46538;Perceel
46539;Perceel
46540;Perceel
46541;Perceel
46542;Perceel
46543;Perceel
46544;Perceel
46545;Perceel
46546;Perceel
46547;Perceel
46548;Perceel
46550;Perceel
46551;Situatie
46552;Parkeerterrein
46553;Jeugdgebouw
46554;Situatie
46555;Situatie
46556;Situatie
46557;Situatie
46558;Situatie
46559;Viaduct
46560;Situatie
46561;Situatie
46562;Situatie
46563;Situatie
46564;Situatie
46565;Profiel
46566;Situatie
46567;Situatie
46568;Situatie
46569;Situatie
46570;Situatie
46571;Situatie
46572;Situatie
46573;Situatie
46574;Situatie
46575;Perceel
46576;Perceel
46577;Perceel
46578;Gemeente
46579;Muuankers.
46580;Wilhelmina
46581;Beplanting
46588;Grondwerk
46589;Grondwerk
46592;Speelplaats/speeltuin
46593;Perceel
46594;Perceel
46595;Perceel
46596;Perceel
46597;Perceel
46598;Perceel
46599;Perceel
46600;Perceel
46601;Perceel
46602;Perceel
46603;Perceel
46604;Perceel
46605;Perceel
46606;Perceel
46607;Grondwerk
46608;Grondwerk
46609;Perceel
46610;Brug
46611;Eilandskerk.
46612;Gemaal
46613;Grondwerk
46614;Grondwerk
46615;Ophoging
46616;Ophoging
46618;Ophoging
46619;Ophoging
46620;Ophoging
46621;Ophoging
46623;Oevervoorziening
46624;Ophoging
46625;Ophoging
46626;Ophoging
46628;Ophoging
46629;Ophoging
46630;Kaart
46631;Beplanting
46632;Beplanting
46633;Beplanting
46634;Beplanting
46635;Beplanting
46636;Terreinafscheiding
46637;Was-
46638;Ophoging
46641;Ophoging
46642;Volkstuincomplex
46643;Hek
46644;Aanleg
46645;Volkstuincomplex
